,Feature,Importance
2038,Muscle thin filament tropomyosin,1.2820512820512822e-05
2107,Neuron spine,1.2820512820512822e-05
2585,Presynaptic periactive zone,1.2820512820512822e-05
362,C bouton,1.2820512820512822e-05
1075,Extrachromosomal rDNA circle,1.2820512820512822e-05
2137,Nodal receptor complex,1.2820512820512822e-05
2333,Perinuclear endoplasmic reticulum membrane,1.2820512820512822e-05
3147,trans-Golgi network transport vesicle membrane,1.2820512820512822e-05
2057,Myosin I complex,1.2820512820512822e-05
1359,Gut granule,1.2820512820512822e-05
2182,Nuclear outer membrane,1.2820512820512822e-05
66,Actin cap,1.2820512820512822e-05
1454,IHF-DNA complex,1.2820512820512822e-05
442,Cell wall-bounded periplasmic space,1.2820512820512822e-05
1166,fungal-type cell wall,1.2820512820512822e-05
3245,UBC13-MMS2 complex,1.2820512820512822e-05
2090,Nebenkern,1.2820512820512822e-05
2665,ProVWX complex,1.2820512820512822e-05
1462,Inactive sex chromosome,1.2820512820512822e-05
609,Collagen network,1.2820512820512822e-05
1151,Flagellum attachment zone,1.2820512820512822e-05
618,Collagen type VI trimer,1.2820512820512822e-05
2668,Proximal portion of axoneme,1.2820512820512822e-05
3068,Synaptic vesicle membrane,1.2820512820512822e-05
3310,Xanthophore,1.2820512820512822e-05
2672,PSI associated light-harvesting complex I,1.2820512820512822e-05
3251,Ubisch body,1.2820512820512822e-05
226,Atg12-Atg5-Atg16 complex,1.2820512820512822e-05
2171,Nuclear inclusion body,1.2820512820512822e-05
3070,"Synaptic vesicle, readily releasable pool",1.2820512820512822e-05
2352,PHA granule,1.2820512820512822e-05
2632,Protein kinase 5 complex,1.2820512820512822e-05
1224,Glucosidase II complex,1.2820512820512822e-05
2069,Myosin XI complex,1.2820512820512822e-05
1501,Integral component of mitochondrial membrane,1.2820512820512822e-05
2064,Myosin V complex,1.2820512820512822e-05
2370,"Phosphatidylinositol 3-kinase complex, class IA",1.2820512820512822e-05
2177,Nuclear membrane microtubule tethering complex,1.2820512820512822e-05
351,BRCA1-Rad51 complex,1.2820512820512822e-05
2372,"Phosphatidylinositol 3-kinase complex, class II",1.2820512820512822e-05
1581,intermediate-density lipoprotein particle,1.2820512820512822e-05
3312,XRCC2-RAD51D complex,1.2820512820512822e-05
456,Cellulose microfibril,1.2820512820512822e-05
1631,Intrinsic component of postsynaptic specialization membrane,1.2820512820512822e-05
2335,Perinuclear theca,1.2820512820512822e-05
562,cis-Golgi network membrane,1.2820512820512822e-05
1647,IRE1-TRAF2-ASK1 complex,1.2820512820512822e-05
462,CENP-T-W-S-X complex,1.2820512820512822e-05
464,Central element,1.2820512820512822e-05
34,3M complex,1.2820512820512822e-05
636,Complex laminated body,1.2820512820512822e-05
1001,ER body,1.2820512820512822e-05
2534,Postsynaptic density membrane,1.2820512820512822e-05
189,Apical junction complex,1.2820512820512822e-05
1680,Ku70:Ku80 complex,1.2820512820512822e-05
2219,Nucleoplasmic reticulum,1.2820512820512822e-05
1684,Lamellar body membrane,1.2820512820512822e-05
1691,laminin-10 complex,1.2820512820512822e-05
2525,post-lysosomal vacuole,1.2820512820512822e-05
2524,post-anaphase microtubule array,1.2820512820512822e-05
2521,Porosome,1.2820512820512822e-05
2123,NF-kappaB p50/p65 complex,1.2820512820512822e-05
1994,MMXD complex,1.2820512820512822e-05
2516,Polytene chromosome band,1.2820512820512822e-05
3093,Taurine dioxygenase complex,1.2820512820512822e-05
1706,Large latent transforming growth factor-beta complex,1.2820512820512822e-05
1708,Larval serum protein complex,1.2820512820512822e-05
323,Bicellular tight junction,1.2820512820512822e-05
976,Endoplasmic reticulum-plasma membrane contact site,1.2820512820512822e-05
975,Endoplasmic reticulum-Golgi intermediate compartment membrane,1.2820512820512822e-05
1714,Lateral cell cortex,1.2820512820512822e-05
2019,MUB1-RAD6-UBR2 ubiquitin ligase complex,1.2820512820512822e-05
2214,nucleolus-associated heterochromatin,1.2820512820512822e-05
2869,serine-type endopeptidase complex,1.2820512820512822e-05
1054,Exosporium,1.2820512820512822e-05
145,Amyloplast,1.2820512820512822e-05
138,Amphisome,1.2820512820512822e-05
1051,Exoneme,1.2820512820512822e-05
2702,RCAF complex,1.2820512820512822e-05
723,Cyclin D2-CDK4 complex,1.2820512820512822e-05
2705,RecFOR complex,1.2820512820512822e-05
59,Acidocalcisome membrane,1.2820512820512822e-05
2872,Serotonergic synapse,1.2820512820512822e-05
1591,Intracellular immature spore,1.2820512820512822e-05
2567,"preribosome, large subunit precursor",1.2820512820512822e-05
354,Bre1-Rad6 ubiquitin ligase complex,1.2820512820512822e-05
2202,Nuclear stress granule,1.2820512820512822e-05
1616,Intrinsic component of mitochondrial membrane,1.2820512820512822e-05
2744,Ribbon synapse,1.2820512820512822e-05
1063,Extracellular ferritin complex,1.2820512820512822e-05
1344,Grb2-Sos complex,1.2820512820512822e-05
2577,Presynaptic cytosol,1.2820512820512822e-05
186,Apical dendrite,1.2820512820512822e-05
130,Alveolar lamellar body,1.2820512820512822e-05
3089,TAP complex,1.2820512820512822e-05
1588,Intracellular canaliculus,1.2820512820512822e-05
1068,Extracellular non-membrane-bounded organelle,1.2820512820512822e-05
2287,P-TEFb-cap methyltransferase complex,0.0
2339,Periplasmic flagellum,0.0
2322,Peribacteroid membrane,0.0
3317,Yb body,0.0
2340,Periplasmic side of cell outer membrane,0.0
2356,Phagocytic vesicle lumen,0.0
2323,Pericanalicular vesicle,0.0
2324,Pericellular basket,0.0
2332,Perinuclear endoplasmic reticulum lumen,0.0
2338,Peripheral region of growth cone,0.0
3141,TRAIL death-inducing signaling complex,0.0
2344,Perisynaptic space,0.0
2354,Phagocytic cup base,0.0
3316,Yae1-Lto1 complex,0.0
3160,Translation initiation ternary complex,0.0
3140,TRAF2-GSTP1 complex,0.0
3120,Thorny excrescence,0.0
2418,Pinceau fiber,0.0
3314,Xylanosome,0.0
2336,Perinucleolar chromocenter,0.0
2288,Pairing center,0.0
3158,Transforming growth factor beta ligand-receptor complex,0.0
2308,PCSK9-LDLR complex,0.0
3148,trans-synaptic protein complex,0.0
3318,Ycf2/FtsHi complex,0.0
2385,Phosphorylase kinase complex,0.0
2406,Phragmosome,0.0
3320,Yolk,0.0
2378,phosphoenolpyruvate-dependent sugar phosphotransferase complex,0.0
2301,Parkin-FBXW7-Cul1 ubiquitin ligase complex,0.0
3134,Toll-like receptor 2-Toll-like receptor 6 protein complex,0.0
3133,Toll-like receptor 1-Toll-like receptor 2 protein complex,0.0
3153,Transcription ternary complex,0.0
2382,Phosphopantothenoylcysteine decarboxylase complex,0.0
2314,Pellicular membrane,0.0
2384,Phosphoribosylaminoimidazole carboxylase complex,0.0
2402,Photosystem II antenna complex,0.0
3166,Transmembrane collagen trimer,0.0
2312,Peg and socket contact,0.0
2297,Parallel fiber to Purkinje cell synapse,0.0
2311,Pectic matrix,0.0
3165,Transmembrane actin-associated (TAN) line,0.0
3131,titin-telethonin complex,0.0
3321,Yolk granule,0.0
2306,PCNA-p21 complex,0.0
2399,Photosystem I antenna complex,0.0
3304,Weibel-Palade body,0.0
2391,Photoreceptor inner segment membrane,0.0
2309,PDX1-PBX1b-MRG1 complex,0.0
2393,Photoreceptor outer segment membrane,0.0
3322,Yolk plasma,0.0
2395,Photoreceptor ribbon synapse,0.0
2298,Paranodal junction,0.0
3137,Tor2-Mei2-Ste11 complex,0.0
2357,Phagocytic vesicle membrane,0.0
2365,Phenyloplast,0.0
2293,Paraferritin complex,0.0
3319,yeast-form cell wall,0.0
2414,Pigment granule membrane,0.0
3328,Zonula adherens,0.0
2295,Parallel actin filament bundle,0.0
2359,Phagolysosome membrane,0.0
2321,peri-centrosomal recycling endosome,0.0
2320,Perforation plate,0.0
3327,Zona pellucida receptor complex,0.0
2363,"phenylacetyl-CoA 1,2-epoxidase complex",0.0
2364,phenylalanine-tRNA ligase complex,0.0
2411,Pick body,0.0
2366,Pho85-Pho80 CDK-cyclin complex,0.0
2316,Pentameric IgM immunoglobulin complex,0.0
3143,Trans spliceosomal complex,0.0
2371,"Phosphatidylinositol 3-kinase complex, class IB",0.0
2410,piccolo-bassoon transport vesicle,0.0
2307,PCSK9-AnxA2 complex,0.0
3307,Wnt-Frizzled-LRP5/6 complex,0.0
2374,"Phosphatidylinositol 3-kinase complex, class III, type I",0.0
2319,Perforant pathway to dendrate granule cell synapse,0.0
3326,Zeta DNA polymerase complex,0.0
3325,Z granule,0.0
3173,Transverse flagellum,0.0
3306,Wnt signalosome,0.0
2377,Phosphatidylinositol transporter complex,0.0
2341,Periplasmic side of plasma membrane,0.0
2600,Prospore membrane,0.0
3119,THO complex part of transcription export complex,0.0
2782,Rod photoreceptor disc membrane,0.0
2818,Sarcoplasmic reticulum lumen,0.0
3022,Subapical part of cell,0.0
3190,tRNA-specific adenosine-34 deaminase complex,0.0
2809,Sad1-Kms1 LINC complex,0.0
2805,S bouton,0.0
3026,Subrhabdomeral cisterna,0.0
2802,Rvs161p-Rvs167p complex,0.0
3029,Succinate dehydrogenase complex (ubiquinone),0.0
2799,RSP5-BUL ubiquitin ligase complex,0.0
3227,U2-type catalytic step 1 spliceosome,0.0
3031,succinate-CoA ligase complex (ADP-forming),0.0
2794,Rpd3L-Expanded complex,0.0
3032,succinate-CoA ligase complex (GDP-forming),0.0
3033,sucrase-isomaltase complex,0.0
3034,Sulfite reductase complex (NADPH),0.0
2789,Rough endoplasmic reticulum lumen,0.0
2788,Rough endoplasmic reticulum cisterna,0.0
3035,Sulfopyruvate decarboxylase complex,0.0
2786,Root hair tip,0.0
2820,Sarcosine oxidase complex,0.0
2821,SAS acetyltransferase complex,0.0
2823,SC5b-7 complex,0.0
2835,Scrib-APC-beta-catenin complex,0.0
2847,Secretory IgA immunoglobulin complex,0.0
3223,U12-type precatalytic spliceosome,0.0
2843,Secretory dimeric IgA immunoglobulin complex,0.0
2842,Secondary plasmodesma,0.0
2840,Secondary cell wall cellulose synthase complex,0.0
3224,U12-type prespliceosome,0.0
2836,Sculpture element,0.0
3016,Striated muscle dense body,0.0
3017,Striated muscle myosin thick filament,0.0
3020,sub-surface cisterna,0.0
2834,Scintillon,0.0
2833,Schwann cell microvillus,0.0
2832,Schmidt-Lanterman incisure,0.0
2831,Schaffer collateral - CA1 synapse,0.0
2830,Schaffer axon collateral,0.0
2828,SCF-Mdm30 ubiquitin ligase complex,0.0
2827,SCF-Cdc4 ubiquitin ligase complex,0.0
2825,Scc2-Scc4 cohesin loading complex,0.0
2783,Rod photoreceptor outer segment,0.0
2781,Rod photoreceptor disc lumen,0.0
2419,Pinosome,0.0
2776,RNA polymerase IV complex,0.0
2731,"retromer, cargo-selective complex",0.0
2729,"Retrograte transporter complex, Golgi to ER",0.0
2722,Reservosome membrane,0.0
2721,Reservosome matrix,0.0
2720,Reservosome lumen,0.0
2719,Reservosome,0.0
3181,Trichocyst,0.0
3049,Sweet taste receptor complex,0.0
2711,Recycling endosome membrane,0.0
2710,Recycling endosome lumen,0.0
2708,Recurrent axon collateral,0.0
2707,RecQ family helicase-topoisomerase III complex,0.0
3238,U4atac snRNP,0.0
3239,U4atac/U6atac snRNP,0.0
2701,RAVE complex,0.0
2700,Ras guanyl-nucleotide exchange factor complex,0.0
2698,Radial spoke stalk,0.0
3052,Swi5-Sfr1 complex,0.0
3053,Swi5-Swi2 complex,0.0
2732,"retromer, tubulation complex",0.0
2734,Retroviral intasome,0.0
2736,Rhabdomere membrane,0.0
2757,Ric1-Rgp1 guanyl-nucleotide exchange factor complex,0.0
2773,"RNA polymerase II, core complex",0.0
3229,U2-type post-mRNA release spliceosomal complex,0.0
3230,U2-type post-spliceosomal complex,0.0
3040,Sumoylated E2 ligase complex,0.0
2761,Ring centriole,0.0
2760,Right tetrad,0.0
2759,Right nucleus,0.0
2758,Right caudal flagellum,0.0
3183,trimethylamine-N-oxide reductase complex,0.0
2737,Rhabdomere microvillus,0.0
3043,Superoxide dismutase copper chaperone complex,0.0
3231,U2-type precatalytic spliceosome,0.0
3232,U2-type prespliceosome,0.0
2745,Riboflavin synthase complex,0.0
2743,Rhp55-Rhp57 complex,0.0
2741,Rhoptry membrane,0.0
2740,Rhoptry lumen,0.0
2738,Rhino-Deadlock-Cutoff Complex,0.0
2850,Semaphorin receptor complex,0.0
2855,Septal periplasm,0.0
2857,Septin band,0.0
2858,Septin cap,0.0
2947,Specific granule lumen,0.0
3205,Type Ib terminal bouton,0.0
3206,Type II polyketide synthase complex,0.0
2944,Spanning component of membrane,0.0
3207,Type II protein secretion system complex,0.0
2940,Somatic spine,0.0
3208,Type II site-specific deoxyribonuclease complex,0.0
2939,Somatic ring canal,0.0
2938,sodium:potassium-exchanging ATPase complex,0.0
2936,SOD1-calcineurin complex,0.0
2935,SOD1-Bcl-2 complex,0.0
2934,Snt2C complex,0.0
2987,Spongiome,0.0
2931,Smp focus,0.0
2988,Spore inner membrane,0.0
2930,Smooth septate junction,0.0
2929,Smooth muscle dense body,0.0
2928,Smooth muscle contractile fiber,0.0
2926,Smooth endoplasmic reticulum lumen,0.0
2986,Split septin rings,0.0
3204,Type I terminal bouton,0.0
3203,Type I site-specific deoxyribonuclease complex,0.0
2964,Sperm mitochondrial sheath,0.0
2979,Spine apparatus membrane,0.0
2980,Spine mat,0.0
2981,Spine synapse,0.0
3198,Tubulobulbar complex,0.0
2969,Spherical high-density lipoprotein particle,0.0
2968,Sphere organelle,0.0
2967,Spermatoproteasome complex,0.0
2966,Sperm principal piece,0.0
2982,Spitzenkorper,0.0
3202,Type I protein secretion system complex,0.0
2960,Sperm head plasma membrane,0.0
2958,Sperm glycocalyx,0.0
3201,Type I pilus,0.0
2956,Sperm fibrous sheath,0.0
2955,Sperm end piece,0.0
2954,Sperm cytoplasmic droplet,0.0
2953,Sperm connecting piece,0.0
2952,Sperm annulus,0.0
2990,Sporoplasm,0.0
2925,Smooth endoplasmic reticulum cisterna,0.0
2991,Spot adherens junction,0.0
3009,Stereocilium membrane,0.0
3217,Type V protein secretion system complex,0.0
2889,Sieve area,0.0
2887,Sid2-Mob1 complex,0.0
2884,short-chain collagen trimer,0.0
2882,sheet-forming collagen trimer,0.0
2881,Shc-Grb2-Sos complex,0.0
2880,Shc-EGFR complex,0.0
2879,Sexual spore wall,0.0
3010,Stereocilium shaft,0.0
2894,"Signal recognition particle, chloroplast targeting",0.0
2874,serotonin-activated cation-selective channel complex,0.0
3011,Stereocilium tip,0.0
3012,Stigma papilla,0.0
2870,serine-type peptidase complex,0.0
2868,serine-tRNA ligase complex,0.0
2867,serine-pyruvate aminotransferase complex,0.0
2864,SeqA-DNA complex,0.0
2862,Septin filament array,0.0
2890,Sieve plate,0.0
3216,Type IV site-specific deoxyribonuclease complex,0.0
2993,SREBP-SCAP complex,0.0
3002,Stereocilia coupling link,0.0
2994,SREBP-SCAP-Insig complex,0.0
2995,Ssh1 translocon complex,0.0
3209,Type II terminal bouton,0.0
2996,SsuD-SsuE complex,0.0
2999,Static microtubule bundle,0.0
3000,Stereocilia ankle link,0.0
3001,Stereocilia ankle link complex,0.0
3213,Type III site-specific deoxyribonuclease complex,0.0
2911,Slit diaphragm,0.0
2896,Silver ion transmembrane transporter complex,0.0
2910,Slime layer,0.0
3003,Stereocilia tip link,0.0
3004,Stereocilia tip-link density,0.0
2907,SL snRNP,0.0
2905,Skeletal muscle myofibril,0.0
3006,Stereocilium base,0.0
2897,Simple sieve plate,0.0
3008,Stereocilium coat,0.0
2685,Pyruvate dehydrogenase (lipoamide) phosphatase complex,0.0
2684,pyrroline-5-carboxylate reductase complex,0.0
2683,Pyroptosome complex,0.0
3180,Tricellular tight junction,0.0
3096,Tec1p-Ste12p-Dig1p complex,0.0
3097,Tectum,0.0
2506,Polyadic synapse,0.0
2504,Pollen tube tip,0.0
2502,Pollen coat,0.0
2501,Pollen aperture,0.0
2500,Polkadots,0.0
2496,Polar nucleus,0.0
2494,Podosome ring,0.0
2493,Podosome core,0.0
2491,Podocyte primary projection,0.0
3177,TRAPPIII protein complex,0.0
2486,Pleated septate junction,0.0
2485,platelet-derived growth factor receptor-ligand complex,0.0
2483,Platelet SNARE complex,0.0
2482,Platelet glycocalyx,0.0
2481,Platelet dense tubular network membrane,0.0
2480,Platelet dense tubular network,0.0
2479,Platelet dense granule membrane,0.0
3095,Tea1 cell-end complex,0.0
2511,Polymeric IgA immunoglobulin complex,0.0
3094,TCR signalosome,0.0
2532,Postsynaptic cytosol,0.0
2541,Postsynaptic endosome,0.0
3275,vanadium-iron nitrogenase complex,0.0
2540,Postsynaptic endocytic zone membrane,0.0
2539,Postsynaptic endocytic zone cytoplasmic component,0.0
2537,Postsynaptic early endosome membrane,0.0
2536,Postsynaptic early endosome,0.0
2535,"Postsynaptic density, intracellular component",0.0
3091,Taste receptor complex,0.0
2531,Postsynaptic cytoskeleton,0.0
2512,Polyphosphate kinase complex,0.0
2530,Postsynaptic actin cytoskeleton,0.0
3277,Vascular endothelial glycocalyx,0.0
2528,Posterior cell cortex,0.0
2526,post-mRNA release spliceosomal complex,0.0
2523,post-anaphase array microtubule,0.0
2522,Porous cell septum,0.0
2518,Polytene chromosome interband,0.0
2517,Polytene chromosome chromocenter,0.0
2478,Platelet dense granule lumen,0.0
2476,Platelet alpha granule membrane,0.0
3098,Telodendria,0.0
3293,Viral assembly intermediate,0.0
2443,Plasma membrane respiratory chain complex II,0.0
3107,Terminal cisterna lumen,0.0
2442,Plasma membrane respiratory chain complex I,0.0
2438,Plasma membrane proton-transporting V-type ATPase complex,0.0
3110,TERT-RMRP complex,0.0
2437,"Plasma membrane proton-transporting ATP synthase complex, catal",0.0
2436,Plasma membrane proton-transporting ATP synthase complex,0.0
3292,Vestibular calyx terminal,0.0
3112,Tertiary granule lumen,0.0
2447,Plasma membrane-derived thylakoid membrane,0.0
3296,Virion transport vesicle,0.0
3113,Tertiary granule membrane,0.0
2425,Plant cell papilla,0.0
3297,Vitelline envelope,0.0
3298,Vma12-Vma22 assembly complex,0.0
3117,thioredoxin-disulfide reductase complex,0.0
2421,Pirellulosome,0.0
2420,piP-body,0.0
2446,Plasma membrane-derived chromatophore membrane,0.0
2449,Plasmodesmatal desmotubule,0.0
2475,Platelet alpha granule lumen,0.0
2463,Plastid pyruvate dehydrogenase complex,0.0
2474,Platelet alpha granule,0.0
3282,Ventral disc,0.0
2471,plastid-encoded plastid RNA polymerase complex A,0.0
3101,Telomere cap complex,0.0
2469,Plastid thylakoid membrane,0.0
2468,Plastid thylakoid lumen,0.0
2467,Plastid thylakoid,0.0
2465,Plastid small ribosomal subunit,0.0
2460,Plastid mRNA editing complex,0.0
2450,Plasmodesmatal endoplasmic reticulum,0.0
3102,telomere-telomerase complex,0.0
2458,Plastid large ribosomal subunit,0.0
2457,Plastid intermembrane space,0.0
3283,Ventral disc microtubule array,0.0
2454,Plastid chromosome,0.0
2453,Plastid acetyl-CoA carboxylase complex,0.0
3284,Ventral disc overlap zone,0.0
2451,Plasmodesmatal plasma membrane,0.0
2542,Postsynaptic endosome membrane,0.0
2544,Postsynaptic intermediate filament cytoskeleton,0.0
3055,Symbiont cell surface,0.0
2546,Postsynaptic recycling endosome,0.0
3067,Synaptic vesicle lumen,0.0
2642,Protein storage vacuole membrane,0.0
3069,Synaptic vesicle protein transport vesicle,0.0
3253,UBR1-RAD6 ubiquitin ligase complex,0.0
3071,"Synaptic vesicle, recycling pool",0.0
3072,"Synaptic vesicle, resting pool",0.0
3073,Synaptobrevin 2-SNAP-25-syntaxin-1a complex,0.0
3255,UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminepho,0.0
2631,Protein histidine kinase complex,0.0
3074,Synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex,0.0
3075,Synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex,0.0
2628,Protein complex involved in cell-cell adhesion,0.0
2626,Protein C inhibitor-TMPRSS7 complex,0.0
2625,Protein C inhibitor-TMPRSS11E complex,0.0
2624,Protein C inhibitor-thrombin complex,0.0
3076,Synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex,0.0
2623,Protein C inhibitor-PLAU complex,0.0
2622,Protein C inhibitor-PLAT complex,0.0
2621,Protein C inhibitor-plasma kallikrein complex,0.0
2648,protein-DNA-RNA complex,0.0
3065,Synaptic ribbon,0.0
2650,protein-lipid-RNA complex,0.0
2671,Pseudopodium membrane,0.0
3056,Symbiosome,0.0
3243,U6atac snRNP,0.0
3057,Symmetric synapse,0.0
3058,"symmetric, GABA-ergic, inhibitory synapse",0.0
2679,Puncta adhaerentia,0.0
2678,PUMA-BCL-xl complex,0.0
2677,PUMA-BCL-2 complex,0.0
2675,Pterinosome,0.0
2667,Proximal neuron projection,0.0
2651,Proteinoplast,0.0
2663,"proton-transporting V-type ATPase, V0 domain",0.0
2658,"proton-transporting ATP synthase, stator stalk",0.0
2657,"proton-transporting ATP synthase, catalytic core",0.0
3062,Synapsis initiation complex,0.0
2656,"proton-transporting ATP synthase complex, coupling factor F(o)",0.0
2655,"proton-transporting ATP synthase complex, catalytic core F(1)",0.0
2653,Prothylakoid membrane,0.0
2652,Prothylakoid,0.0
2620,Protein C inhibitor-KLK3 complex,0.0
2619,Protein C inhibitor-coagulation factor XI complex,0.0
2618,Protein C inhibitor-coagulation factor Xa complex,0.0
2571,Presynaptic actin cytoskeleton,0.0
2581,Presynaptic endosome,0.0
2580,Presynaptic endocytic zone membrane,0.0
2578,Presynaptic density,0.0
3265,Vacuolar HOPS complex,0.0
3087,TACC/TOG complex,0.0
3088,TAM protein secretion complex,0.0
2575,Presynaptic active zone membrane,0.0
2574,Presynaptic active zone dense projection,0.0
3269,"Vacuolar proton-transporting V-type ATPase, V0 domain",0.0
3263,USH2 complex,0.0
2562,pre-T cell receptor complex,0.0
2555,potassium:proton exchanging ATPase complex,0.0
2554,Potassium ion-transporting ATPase complex,0.0
3090,Tapasin-ERp57 complex,0.0
2552,Postsynaptic spectrin-associated cytoskeleton,0.0
2551,"Postsynaptic specialization, intracellular component",0.0
2550,Postsynaptic specialization of symmetric synapse,0.0
2547,Postsynaptic recycling endosome membrane,0.0
2582,Presynaptic grid,0.0
2583,Presynaptic intermediate filament cytoskeleton,0.0
2617,Protein C inhibitor-coagulation factor V complex,0.0
2601,Prospore membrane leading edge,0.0
3258,Uniplex complex,0.0
2611,"Proteasome regulatory particle, lid subcomplex",0.0
2610,"Proteasome regulatory particle, base subcomplex",0.0
3259,Upper tip-link density,0.0
2608,"Proteasome core complex, beta-subunit complex",0.0
2607,"Proteasome core complex, alpha-subunit complex",0.0
3260,Urease complex,0.0
3261,Uropod,0.0
2977,Spindle pole centrosome,0.0
3262,Uropod membrane,0.0
3079,syndecan-syntenin-ALIX complex,0.0
2596,Prominosome,0.0
2595,procollagen-proline 4-dioxygenase complex,0.0
3080,syntaxin-6-syntaxin-16-Vti1a complex,0.0
2594,Procentriole replication complex,0.0
2591,Primary plasmodesma,0.0
2589,Primary endosperm nucleus,0.0
2587,Primary cell wall cellulose synthase complex,0.0
2822,Satellite fibril,0.0
1665,Kelch-containing formin regulatory complex,0.0
2281,Outer mucus layer,0.0
813,Dendritic cell dendrite,0.0
806,Dendriole,0.0
804,Delta DNA polymerase complex,0.0
802,Deep fiber,0.0
800,Decaprenyl diphosphate synthase complex,0.0
799,death-inducing signaling complex,0.0
794,DAPK1-calmodulin complex,0.0
793,D-amino-acid dehydrogenase complex,0.0
792,Cytostome,0.0
791,Cytosolic tRNA wobble base thiouridylase complex,0.0
787,Cytosolic pyruvate dehydrogenase complex,0.0
780,Cytoskeleton of dendritic spine,0.0
778,Cytoskeletal calyx,0.0
775,Cytoplasmic vesicle lumen,0.0
770,Cytoplasmic side of rough endoplasmic reticulum membrane,0.0
767,Cytoplasmic side of mitochondrial outer membrane,0.0
765,Cytoplasmic side of lysosomal membrane,0.0
764,Cytoplasmic side of late endosome membrane,0.0
763,Cytoplasmic side of Golgi membrane,0.0
762,Cytoplasmic side of endosome membrane,0.0
761,Cytoplasmic side of endoplasmic reticulum membrane,0.0
760,Cytoplasmic side of early endosome membrane,0.0
759,Cytoplasmic side of dendritic spine plasma membrane,0.0
758,Cytoplasmic side of apical plasma membrane,0.0
757,Cytoplasmic SCF ubiquitin ligase complex,0.0
755,Cytoplasmic replisome,0.0
754,Cytoplasmic replication fork,0.0
751,Cytoplasmic origin of replication recognition complex,0.0
750,Cytoplasmic microtubule plus-end,0.0
749,Cytoplasmic microtubule minus-end,0.0
809,Dendrite membrane,0.0
816,Dendritic knob,0.0
744,Cytoplasmic cyclin-dependent protein kinase holoenzyme complex,0.0
821,Dendritic spine cytoplasm,0.0
889,Doa10p ubiquitin ligase complex,0.0
888,DnaB-DnaG complex,0.0
885,DnaA-oriC complex,0.0
884,DnaA-Hda complex,0.0
883,DnaA-DnaB-DnaC complex,0.0
882,DnaA-DiaA complex,0.0
880,DNA-dependent protein kinase-DNA ligase 4 complex,0.0
877,DNA topoisomerase IV complex,0.0
876,DNA topoisomerase III-beta-TDRD3 complex,0.0
873,DNA replication factor C core complex,0.0
867,DNA recombinase auxiliary factor complex,0.0
866,DNA polymerase V complex,0.0
857,DNA helicase A complex,0.0
854,Divisome complex,0.0
852,Distal portion of axoneme,0.0
849,Discoidal high-density lipoprotein particle,0.0
848,Dinoflagellate sulcus,0.0
847,Dinoflagellate peduncle,0.0
843,Dimethyl sulfoxide reductase complex,0.0
842,Dimeric IgA immunoglobulin complex,0.0
839,DiaA complex,0.0
836,Derlin-1-VIMP complex,0.0
833,Dense nuclear body,0.0
831,Dense core granule membrane,0.0
830,Dense core granule lumen,0.0
827,Dendritic tuft,0.0
825,Dendritic spine origin,0.0
824,Dendritic spine neck,0.0
823,Dendritic spine membrane,0.0
748,Cytoplasmic microtubule bundle,0.0
742,Cytoophidium,0.0
1167,fungal-type vacuole,0.0
676,Cortical microtubule plus-end,0.0
672,Cortical layer of collagen and cuticulin-based cuticle extracel,0.0
666,Core primosome complex,0.0
663,COPII vesicles tethering complex,0.0
659,COPI-coated Golgi to ER transport vesicle,0.0
656,Contractile vacuole pore,0.0
647,Cone telodendria,0.0
646,Cone photoreceptor outer segment,0.0
645,Cone photoreceptor disc membrane,0.0
644,Cone matrix sheath,0.0
643,Cone cell pedicle,0.0
638,Compound sieve plate,0.0
628,Collagen type XVI trimer,0.0
627,Collagen type XV trimer,0.0
626,Collagen type XIV trimer,0.0
625,Collagen type XIII trimer,0.0
624,Collagen type XII trimer,0.0
623,Collagen type XI trimer,0.0
622,Collagen type X trimer,0.0
621,Collagen type VIII trimer,0.0
620,Collagen type VII trimer,0.0
619,Collagen type VII anchoring fibril,0.0
617,Collagen type V trimer,0.0
616,Collagen type IX trimer,0.0
615,Collagen type IV trimer,0.0
614,Collagen type III trimer,0.0
613,Collagen type II trimer,0.0
612,Collagen type I trimer,0.0
610,Collagen sheet,0.0
607,Collagen and cuticulin-based cuticle extracellular matrix,0.0
673,Cortical Lewy body,0.0
679,Counting factor complex,0.0
741,Cytoneme,0.0
680,CRD-mediated mRNA stability complex,0.0
740,Cytolytic granule membrane,0.0
739,Cytolytic granule,0.0
738,Cytochrome o ubiquinol oxidase complex,0.0
730,Cyclin K-CDK13 complex,0.0
728,Cyclin E2-CDK2 complex,0.0
727,Cyclin E1-CDK2 complex,0.0
726,Cyclin D3-CDK6 complex,0.0
724,Cyclin D2-CDK6 complex,0.0
722,Cyclin D1-CDK6 complex,0.0
718,Cyclin A2-CDK2 complex,0.0
716,Cyclin A1-CDK2 complex,0.0
715,Cyclin A1-CDK1 complex,0.0
713,Cyanosome,0.0
712,Cyanelle thylakoid membrane,0.0
711,Cyanelle thylakoid,0.0
710,Cyanelle stroma,0.0
709,Cyanelle membrane,0.0
708,Cyanelle inner membrane,0.0
707,Cyanelle envelope,0.0
