,Feature,Importance
2509,Polyphosphate kinase complex,0.0
2408,Pick body,0.0
2483,Pleated septate junction,0.0
2477,Platelet dense tubular network,0.0
2478,Platelet dense tubular network membrane,0.0
2479,Platelet glycocalyx,0.0
2480,Platelet SNARE complex,0.0
2482,platelet-derived growth factor receptor-ligand complex,0.0
337,Blood microparticle,0.0
2484,plus-end kinesin complex,0.0
2475,Platelet dense granule lumen,0.0
2552,potassium:proton exchanging ATPase complex,0.0
2551,Potassium ion-transporting ATPase complex,0.0
345,Box H/ACA telomerase RNP complex,0.0
2549,Postsynaptic spectrin-associated cytoskeleton,0.0
2548,"Postsynaptic specialization, intracellular component",0.0
2547,Postsynaptic specialization of symmetric synapse,0.0
2476,Platelet dense granule membrane,0.0
2473,Platelet alpha granule membrane,0.0
2544,Postsynaptic recycling endosome membrane,0.0
332,Blepharoplast,0.0
360,Bunina body,0.0
2460,Plastid pyruvate dehydrogenase complex,0.0
2462,Plastid small ribosomal subunit,0.0
2568,Presynaptic actin cytoskeleton,0.0
330,Biotin carboxylase complex,0.0
2464,Plastid thylakoid,0.0
2465,Plastid thylakoid lumen,0.0
2472,Platelet alpha granule lumen,0.0
2466,Plastid thylakoid membrane,0.0
2467,plastid-encoded plastid RNA polymerase complex,0.0
2468,plastid-encoded plastid RNA polymerase complex A,0.0
2469,plastid-encoded plastid RNA polymerase complex B,0.0
2562,Preprophase band,0.0
2470,Plastoglobule,0.0
358,BtuCD complex,0.0
2543,Postsynaptic recycling endosome,0.0
2457,Plastid mRNA editing complex,0.0
2501,Pollen tube tip,0.0
2498,Pollen aperture,0.0
2523,post-mRNA release spliceosomal complex,0.0
2522,post-lysosomal vacuole,0.0
2521,post-anaphase microtubule array,0.0
2520,post-anaphase array microtubule,0.0
2519,Porous cell septum,0.0
2518,Porosome,0.0
2525,Posterior cell cortex,0.0
2503,Polyadic synapse,0.0
2515,Polytene chromosome interband,0.0
2514,Polytene chromosome chromocenter,0.0
353,BRE1 E3 ubiquitin ligase complex,0.0
351,BRCA1-Rad51 complex,0.0
352,BRCA2-MAGE-D1 complex,0.0
2497,Polkadots,0.0
2527,Postsynaptic actin cytoskeleton,0.0
2541,Postsynaptic intermediate filament cytoskeleton,0.0
2536,Postsynaptic endocytic zone cytoplasmic component,0.0
2539,Postsynaptic endosome membrane,0.0
2538,Postsynaptic endosome,0.0
2488,Podocyte primary projection,0.0
355,BRISC complex,0.0
2490,Podosome core,0.0
2537,Postsynaptic endocytic zone membrane,0.0
2491,Podosome ring,0.0
2529,Postsynaptic cytosol,0.0
2535,Postsynaptic endocytic zone,0.0
2534,Postsynaptic early endosome membrane,0.0
2493,Polar nucleus,0.0
2533,Postsynaptic early endosome,0.0
2532,"Postsynaptic density, intracellular component",0.0
2531,Postsynaptic density membrane,0.0
2571,Presynaptic active zone dense projection,0.0
361,Bursicon neuropeptide hormone complex,0.0
2617,Protein C inhibitor-KLK3 complex,0.0
2597,Prospore membrane,0.0
2421,PKM2 pyruvate kinase complex,0.0
325,BID-BCL-xl complex,0.0
2422,Plant cell papilla,0.0
2598,Prospore membrane leading edge,0.0
385,CARD8 inflammasome complex,0.0
382,Carbon phosphorus lyase complex,0.0
2596,Prospore contractile ring,0.0
324,BID-BCL-2 complex,0.0
2595,Proplastid,0.0
327,BIM-BCL-2 complex,0.0
380,Capitate projection,0.0
378,Calyx of Held,0.0
375,calcium:proton antiporter complex,0.0
2593,Prominosome,0.0
2418,Pirellulosome,0.0
2417,piP-body,0.0
373,Calcium ion-transporting ATPase complex,0.0
2414,Pilus tip,0.0
2616,Protein C inhibitor-coagulation factor XI complex,0.0
2411,Pigment granule membrane,0.0
2615,Protein C inhibitor-coagulation factor Xa complex,0.0
2614,Protein C inhibitor-coagulation factor V complex,0.0
2413,Pilus shaft,0.0
2612,Protein aggregate center,0.0
315,Bcl3-Bcl10 complex,0.0
2605,"Proteasome core complex, beta-subunit complex",0.0
2415,Pinceau fiber,0.0
316,Bcl3/NF-kappaB2 complex,0.0
2416,Pinosome,0.0
2608,"Proteasome regulatory particle, lid subcomplex",0.0
2607,"Proteasome regulatory particle, base subcomplex",0.0
322,Bfa1-Bub2 complex,0.0
2431,Plasma membrane of cell tip,0.0
2433,Plasma membrane proton-transporting ATP synthase complex,0.0
2572,Presynaptic active zone membrane,0.0
363,C zone,0.0
2450,Plastid acetyl-CoA carboxylase complex,0.0
2580,Presynaptic intermediate filament cytoskeleton,0.0
2579,Presynaptic grid,0.0
2451,Plastid chromosome,0.0
2578,Presynaptic endosome,0.0
2577,Presynaptic endocytic zone membrane,0.0
2576,Presynaptic endocytic zone,0.0
2582,Presynaptic periactive zone,0.0
2575,Presynaptic density,0.0
362,C bouton,0.0
2454,Plastid intermembrane space,0.0
2574,Presynaptic cytosol,0.0
2455,Plastid large ribosomal subunit,0.0
328,BIM-BCL-xl complex,0.0
2448,Plasmodesmatal plasma membrane,0.0
2447,Plasmodesmatal endoplasmic reticulum,0.0
2592,procollagen-proline 4-dioxygenase complex,0.0
2439,Plasma membrane respiratory chain complex I,0.0
2434,"Plasma membrane proton-transporting ATP synthase complex, catalytic core F(1)",0.0
2591,Procentriole replication complex,0.0
2435,Plasma membrane proton-transporting V-type ATPase complex,0.0
2508,Polymeric IgA immunoglobulin complex,0.0
2589,Primosome complex,0.0
2588,Primary plasmodesma,0.0
2440,Plasma membrane respiratory chain complex II,0.0
2446,Plasmodesmatal desmotubule,0.0
366,CAAX-protein geranylgeranyltransferase complex,0.0
365,CA3 pyramidal cell dendrite,0.0
2443,Plasma membrane-derived chromatophore membrane,0.0
2586,Primary endosperm nucleus,0.0
2444,Plasma membrane-derived thylakoid membrane,0.0
2584,Primary cell wall cellulose synthase complex,0.0
369,CAK-ERCC2 complex,0.0
988,endospore-forming forespore,0.0
2660,"proton-transporting V-type ATPase, V0 domain",0.0
3087,Tapasin-ERp57 complex,0.0
115,alpha9-beta1 integrin-ADAM12 complex,0.0
3099,telomere-telomerase complex,0.0
3098,Telomere cap complex,0.0
116,alpha9-beta1 integrin-ADAM8 complex,0.0
3096,Telomerase catalytic core complex,0.0
3095,Telodendria,0.0
3094,Tectum,0.0
3093,Tec1p-Ste12p-Dig1p complex,0.0
3092,Tea1 cell-end complex,0.0
3091,TCR signalosome,0.0
3089,TAT protein transport complex,0.0
3088,Taste receptor complex,0.0
3085,TAM protein secretion complex,0.0
99,AIP1-IRE1 complex,0.0
3084,TACC/TOG complex,0.0
117,alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex,0.0
118,alphaE-beta7 integrin-E-cadherin complex,0.0
3077,syntaxin-6-syntaxin-16-Vti1a complex,0.0
3076,syndecan-syntenin-ALIX complex,0.0
119,alphaIIb-beta3 integrin-CD9 complex,0.0
120,alphaIIb-beta3 integrin-fibronectin-tissue transglutaminase complex,0.0
3073,Synaptobrevin 2-SNAP-25-syntaxin-3-complexin complex,0.0
3072,Synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex,0.0
3071,Synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex,0.0
3070,Synaptobrevin 2-SNAP-25-syntaxin-1a complex,0.0
3069,"Synaptic vesicle, resting pool",0.0
114,alpha6-beta4 integrin-laminin 5 complex,0.0
3103,Terminal cisterna,0.0
3104,Terminal cisterna lumen,0.0
113,alpha6-beta1 integrin-CD151 complex,0.0
100,Aleurone grain,0.0
3138,TRAIL death-inducing signaling complex,0.0
3137,TRAF2-GSTP1 complex,0.0
101,Alkanesulfonate monooxygenase complex,0.0
102,Alkyl hydroperoxide reductase complex,0.0
3134,Tor2-Mei2-Ste11 complex,0.0
3131,Toll-like receptor 2-Toll-like receptor 6 protein complex,0.0
3130,Toll-like receptor 1-Toll-like receptor 2 protein complex,0.0
105,alpha-heterochromatin,0.0
3128,titin-telethonin complex,0.0
106,"alpha,alpha-trehalose-phosphate synthase complex (UDP-forming)",0.0
107,alpha3-beta1 integrin-basigin complex,0.0
108,alpha3-beta1 integrin-CD151 complex,0.0
109,alpha3-beta1 integrin-thrombospondin complex,0.0
3121,Thylakoid lumen,0.0
110,alpha4-beta1 integrin-JAM2 complex,0.0
3117,Thorny excrescence,0.0
3116,THO complex part of transcription export complex,0.0
111,alpha5-beta1 integrin-endostatin complex,0.0
3114,thioredoxin-disulfide reductase complex,0.0
3112,Thiazole synthase complex,0.0
3110,Tertiary granule membrane,0.0
3109,Tertiary granule lumen,0.0
3107,TERT-RMRP complex,0.0
112,alpha5-beta1 integrin-fibronectin-tissue transglutaminase complex,0.0
3068,"Synaptic vesicle, recycling pool",0.0
3067,"Synaptic vesicle, readily releasable pool",0.0
3066,Synaptic vesicle protein transport vesicle,0.0
3028,succinate-CoA ligase complex (ADP-forming),0.0
3026,Succinate dehydrogenase complex (ubiquinone),0.0
3024,Subsynaptic reticulum,0.0
3023,Subrhabdomeral cisterna,0.0
3022,Subpellicular network,0.0
139,Amphisome membrane,0.0
143,Amylin receptor complex 3,0.0
3019,Subapical part of cell,0.0
3017,sub-surface cisterna,0.0
3014,Striated muscle myosin thick filament,0.0
3013,Striated muscle dense body,0.0
3009,Stigma papilla,0.0
3008,Stereocilium tip,0.0
3007,Stereocilium shaft,0.0
3006,Stereocilium membrane,0.0
3005,Stereocilium coat,0.0
3003,Stereocilium base,0.0
3001,Stereocilia tip-link density,0.0
3000,Stereocilia tip link,0.0
2999,Stereocilia coupling link,0.0
2998,Stereocilia ankle link complex,0.0
2997,Stereocilia ankle link,0.0
2996,Static microtubule bundle,0.0
2993,SsuD-SsuE complex,0.0
2992,Ssh1 translocon complex,0.0
2991,SREBP-SCAP-Insig complex,0.0
138,Amphisome,0.0
3029,succinate-CoA ligase complex (GDP-forming),0.0
3065,Synaptic vesicle membrane,0.0
3030,sucrase-isomaltase complex,0.0
3064,Synaptic vesicle lumen,0.0
121,alphaIIb-beta3 integrin-talin complex,0.0
3062,Synaptic ribbon,0.0
122,alphav-beta1 integrin-osteopontin complex,0.0
3059,Synapsis initiation complex,0.0
123,alphav-beta3 integrin-CD47 complex,0.0
124,alphaV-beta3 integrin-EGFR complex,0.0
3055,"symmetric, GABA-ergic, inhibitory synapse",0.0
3054,Symmetric synapse,0.0
3052,Symbiont cell surface,0.0
125,alphav-beta3 integrin-HMGB1 complex,0.0
3050,Swi5-Swi2 complex,0.0
3049,Swi5-Sfr1 complex,0.0
126,alphav-beta3 integrin-IGF-1-IGF1R complex,0.0
127,alphav-beta3 integrin-PKCalpha complex,0.0
3046,Sweet taste receptor complex,0.0
128,alphav-beta3 integrin-vitronectin complex,0.0
129,alphav-beta5 integrin-vitronectin complex,0.0
130,Alveolar lamellar body,0.0
3040,Superoxide dismutase copper chaperone complex,0.0
134,Aminodeoxychorismate synthase complex,0.0
3037,Sumoylated E2 ligase complex,0.0
136,Amorphous vesicle,0.0
3032,Sulfopyruvate decarboxylase complex,0.0
3031,Sulfite reductase complex (NADPH),0.0
3140,Trans spliceosomal complex,0.0
98,Aim21-Tda2 complex,0.0
2988,Spot adherens junction,0.0
3260,USH2 complex,0.0
3281,Ventral disc overlap zone,0.0
3280,Ventral disc microtubule array,0.0
3279,Ventral disc,0.0
33,3-phenylpropionate dioxygenase complex,0.0
3276,VCP-NPL4-UFD1 AAA ATPase complex,0.0
3274,Vascular endothelial glycocalyx,0.0
3272,vanadium-iron nitrogenase complex,0.0
36,5-lipoxygenase complex,0.0
3266,"Vacuolar proton-transporting V-type ATPase, V0 domain",0.0
39,"7,8-didemethyl-8-hydroxy-5-deazariboflavin synthase complex",0.0
3262,Vacuolar HOPS complex,0.0
41,9+0 motile cilium,0.0
3259,Uropod membrane,0.0
3145,trans-synaptic protein complex,0.0
3258,Uropod,0.0
3256,Upper tip-link density,0.0
3255,Uniplex complex,0.0
44,9+2 non-motile cilium,0.0
3252,UDP-N-acetylglucosamine-lysosomal-enzyme N-acetylglucosaminephosphotransferase complex,0.0
3251,UDP-N-acetylglucosamine transferase complex,0.0
3250,UBR1-RAD6 ubiquitin ligase complex,0.0
3249,Ubp3-Bre5 deubiquitination complex,0.0
47,ABIN2-NFKB1-MAP3K8 complex,0.0
48,Accessory outer segment,0.0
49,Acetate CoA-transferase complex,0.0
3240,U6atac snRNP,0.0
32,"3-methylcrotonyl-CoA carboxylase complex, mitochondrial",0.0
29,2-iminoacetate synthase complex,0.0
3289,Vestibular calyx terminal,0.0
3290,Viral assembly intermediate,0.0
3324,Zona pellucida receptor complex,0.0
3323,Zeta DNA polymerase complex,0.0
3322,Z granule,0.0
17,Driver_genes_MUT (KICH),0.0
3319,Yolk plasma,0.0
3318,Yolk granule,0.0
3317,Yolk,0.0
3316,yeast-form cell wall,0.0
3315,Ycf2/FtsHi complex,0.0
3314,Yb body,0.0
3313,Yae1-Lto1 complex,0.0
21,Driver_genes_CNV (KIRP),0.0
3311,Xylanosome,0.0
22,Driver_genes_CNV (KIRC),0.0
24,Driver_genes_MET (KIRP),0.0
3307,Xanthophore,0.0
3304,Wnt-Frizzled-LRP5/6 complex,0.0
3303,Wnt signalosome,0.0
3301,Weibel-Palade body,0.0
25,Driver_genes_MET (KIRC),0.0
26,[Ni-Fe] hydrogenase complex,0.0
3295,Vma12-Vma22 assembly complex,0.0
3294,Vitelline envelope,0.0
3293,Virion transport vesicle,0.0
3291,Viral RNA-directed RNA polymerase complex,0.0
52,acetyl-CoA decarbonylase/synthase-carbon monoxide dehydrogenase complex,0.0
3237,U4atac/U6atac x U5 tri-snRNP complex,0.0
3236,U4atac/U6atac snRNP,0.0
72,Actin filament branch point,0.0
74,Actin filament bundle of actin-based cell projection,0.0
3183,tRNA (m1A) methyltransferase complex,0.0
3180,trimethylamine-N-oxide reductase complex,0.0
3178,Trichocyst,0.0
3177,Tricellular tight junction,0.0
75,Actin filament bundle of filopodium,0.0
76,Actin fusion focus,0.0
3174,TRAPPIII protein complex,0.0
3173,TRAPPII protein complex,0.0
77,Actin rod,0.0
78,Actin tubule,0.0
3170,Transverse flagellum,0.0
79,Actin wave,0.0
3165,Transnitrosylase complex,0.0
84,Activin B complex,0.0
3163,Transmembrane collagen trimer,0.0
3162,Transmembrane actin-associated (TAN) line,0.0
3157,Translation initiation ternary complex,0.0
3155,Transforming growth factor beta ligand-receptor complex,0.0
90,Adenylyltransferase complex,0.0
92,Adhesive extracellular matrix,0.0
93,ADPG pyrophosphorylase complex,0.0
3150,Transcription ternary complex,0.0
94,Adrenomedullin receptor complex,0.0
95,Adventitious septum,0.0
3187,tRNA-specific adenosine-34 deaminase complex,0.0
3189,Troponin complex,0.0
53,acetylcholine-gated channel complex,0.0
3192,Tubular endosome,0.0
58,Acidocalcisome lumen,0.0
3228,U2-type precatalytic spliceosome,0.0
3227,U2-type post-spliceosomal complex,0.0
3226,U2-type post-mRNA release spliceosomal complex,0.0
3224,U2-type catalytic step 1 spliceosome,0.0
59,Acidocalcisome membrane,0.0
60,Acroblast,0.0
3221,U12-type prespliceosome,0.0
3220,U12-type precatalytic spliceosome,0.0
61,Acrosomal lumen,0.0
3214,Type V protein secretion system complex,0.0
3213,Type IV site-specific deoxyribonuclease complex,0.0
65,Actin body,0.0
3210,Type III site-specific deoxyribonuclease complex,0.0
3206,Type II terminal bouton,0.0
3205,Type II site-specific deoxyribonuclease complex,0.0
3204,Type II protein secretion system complex,0.0
3203,Type II polyketide synthase complex,0.0
3202,Type Ib terminal bouton,0.0
3201,Type I terminal bouton,0.0
3200,Type I site-specific deoxyribonuclease complex,0.0
3199,Type I protein secretion system complex,0.0
3195,Tubulobulbar complex,0.0
69,Actin cytoskeleton of dendritic spine,0.0
70,Actin cytoskeleton-regulatory complex,0.0
2990,SREBP-SCAP complex,0.0
2987,Sporoplasm,0.0
2662,ProVWX complex,0.0
245,Axolemma,0.0
239,Autolysosome membrane,0.0
2786,Rough endoplasmic reticulum lumen,0.0
2785,Rough endoplasmic reticulum cisterna,0.0
241,Autophagosome lumen,0.0
2783,Root hair tip,0.0
2781,Rod spherule,0.0
2780,Rod photoreceptor outer segment,0.0
2779,Rod photoreceptor disc membrane,0.0
2778,Rod photoreceptor disc lumen,0.0
2777,RNP body,0.0
2775,RNA-directed RNA polymerase complex,0.0
2773,RNA polymerase IV complex,0.0
2770,"RNA polymerase II, core complex",0.0
2830,Schwann cell microvillus,0.0
247,Axon collateral,0.0
249,Axon hillock,0.0
253,Axonal spine,0.0
254,Axonemal basal plate,0.0
257,Axonemal central pair projection,0.0
2758,Ring centriole,0.0
2757,Right tetrad,0.0
2756,Right nucleus,0.0
2755,Right caudal flagellum,0.0
2754,Ric1-Rgp1 guanyl-nucleotide exchange factor complex,0.0
260,Axonemal outer doublet,0.0
264,Azurophil granule membrane,0.0
238,Autolysosome lumen,0.0
236,Attachment organelle,0.0
2791,Rpd3L-Expanded complex,0.0
231,ATP-independent citrate lyase complex,0.0
2828,Schaffer collateral - CA1 synapse,0.0
2827,Schaffer axon collateral,0.0
2826,SCF-Skp2 ubiquitin ligase complex,0.0
2825,SCF-Mdm30 ubiquitin ligase complex,0.0
2824,SCF-Cdc4 ubiquitin ligase complex,0.0
205,Arbuscule,0.0
2822,Scc2-Scc4 cohesin loading complex,0.0
2820,SC5b-7 complex,0.0
2819,Satellite fibril,0.0
2817,Sarcosine oxidase complex,0.0
410,CD40 receptor complex,0.0
2815,Sarcoplasmic reticulum lumen,0.0
212,Ascospore wall,0.0
214,Ascus membrane,0.0
220,Astrocyte end-foot,0.0
2806,Sad1-Kms1 LINC complex,0.0
221,Astrocyte projection,0.0
223,"asymmetric, glutamatergic, excitatory synapse",0.0
2802,S bouton,0.0
226,Atg12-Atg5-Atg16 complex,0.0
2799,Rvs161p-Rvs167p complex,0.0
227,ATG2-ATG18 complex,0.0
2796,RSP5-BUL ubiquitin ligase complex,0.0
229,"ATP-binding cassette (ABC) transporter complex, transmembrane substrate-binding subunit-containing",0.0
230,ATP-dependent citrate lyase complex,0.0
267,B800-820 antenna complex,0.0
269,B875 antenna complex,0.0
2742,Riboflavin synthase complex,0.0
2704,RecQ family helicase-topoisomerase III complex,0.0
2698,RAVE complex,0.0
2697,Ras guanyl-nucleotide exchange factor complex,0.0
283,bacterial-type flagellum hook-filament junction,0.0
2695,Radial spoke stalk,0.0
285,BAD-BCL-2 complex,0.0
2692,RAD6-UBR2 ubiquitin ligase complex,0.0
2691,Rad6-Rad18 complex,0.0
2688,Rad51B-Rad51C complex,0.0
286,BAD-BCL-xl complex,0.0
288,Bam protein complex,0.0
289,Banded collagen fibril,0.0
2682,Pyruvate dehydrogenase (lipoamide) phosphatase complex,0.0
2681,pyrroline-5-carboxylate reductase complex,0.0
2680,Pyroptosome complex,0.0
2676,Puncta adhaerentia,0.0
2675,PUMA-BCL-xl complex,0.0
2674,PUMA-BCL-2 complex,0.0
291,Basal body patch,0.0
2672,Pterinosome,0.0
292,Basal cortex,0.0
2668,Pseudopodium membrane,0.0
293,Basal dendrite,0.0
2665,Proximal portion of axoneme,0.0
2664,Proximal neuron projection,0.0
294,Basal distal dendrite,0.0
282,bacterial-type flagellum hook,0.0
2705,Recurrent axon collateral,0.0
2741,Ribbon synapse,0.0
281,bacterial-type flagellum filament cap,0.0
2740,Rhp55-Rhp57 complex,0.0
2739,Rhoptry neck,0.0
2738,Rhoptry membrane,0.0
2737,Rhoptry lumen,0.0
2735,Rhino-Deadlock-Cutoff Complex,0.0
2734,Rhabdomere microvillus,0.0
2733,Rhabdomere membrane,0.0
2732,Rhabdomere,0.0
2731,Retroviral intasome,0.0
2729,"retromer, tubulation complex",0.0
2728,"retromer, cargo-selective complex",0.0
2726,"Retrograte transporter complex, Golgi to ER",0.0
271,Bacterial degradosome,0.0
272,Bacterial extracellular vesicle,0.0
274,Bacterial outer membrane vesicle,0.0
275,Bacterial pre-replicative complex,0.0
2719,Reservosome membrane,0.0
2718,Reservosome matrix,0.0
2717,Reservosome lumen,0.0
2716,Reservosome,0.0
276,Bacterial thylakoid,0.0
278,bacterial-type flagellum basal body,0.0
279,"bacterial-type flagellum basal body, rod",0.0
2708,Recycling endosome membrane,0.0
2707,Recycling endosome lumen,0.0
2829,Schmidt-Lanterman incisure,0.0
2831,Scintillon,0.0
146,Amyloplast envelope,0.0
2935,sodium:potassium-exchanging ATPase complex,0.0
2950,Sperm connecting piece,0.0
2949,Sperm annulus,0.0
159,Anchored component of postsynaptic specialization membrane,0.0
2947,spectrin-associated cytoskeleton,0.0
160,Anchored component of presynaptic active zone membrane,0.0
2944,Specific granule lumen,0.0
161,Anchored component of presynaptic membrane,0.0
2941,Spanning component of membrane,0.0
162,Anchored component of synaptic membrane,0.0
163,Anchored component of synaptic vesicle membrane,0.0
2937,Somatic spine,0.0
2936,Somatic ring canal,0.0
164,Anchored component of the cytoplasmic side of the plasma membrane,0.0
2832,Scrib-APC-beta-catenin complex,0.0
2933,SOD1-calcineurin complex,0.0
2932,SOD1-Bcl-2 complex,0.0
2931,Snt2C complex,0.0
165,Anchoring collagen complex,0.0
167,angiogenin-PRI complex,0.0
2928,Smp focus,0.0
2927,Smooth septate junction,0.0
2926,Smooth muscle dense body,0.0
2925,Smooth muscle contractile fiber,0.0
2924,Smooth endoplasmic reticulum membrane,0.0
2923,Smooth endoplasmic reticulum lumen,0.0
2922,Smooth endoplasmic reticulum cisterna,0.0
2951,Sperm cytoplasmic droplet,0.0
2952,Sperm end piece,0.0
2953,Sperm fibrous sheath,0.0
158,Anchored component of postsynaptic recycling endosome membrane,0.0
2985,Spore inner membrane,0.0
2984,Spongiome,0.0
2983,Split septin rings,0.0
147,Amyloplast membrane,0.0
148,Amyloplast starch grain,0.0
2979,Spitzenkorper,0.0
2978,Spine synapse,0.0
2977,Spine mat,0.0
2976,Spine apparatus membrane,0.0
2974,Spindle pole centrosome,0.0
150,Anammoxosome,0.0
152,Anchored component of external side of plasma membrane,0.0
2968,Spindle envelope,0.0
155,Anchored component of postsynaptic density membrane,0.0
2966,Spherical high-density lipoprotein particle,0.0
2965,Sphere organelle,0.0
2964,Spermatoproteasome complex,0.0
2963,Sperm principal piece,0.0
2962,Sperm plasma membrane,0.0
2961,Sperm mitochondrial sheath,0.0
2959,Sperm individualization complex,0.0
156,Anchored component of postsynaptic endosome membrane,0.0
2957,Sperm head plasma membrane,0.0
157,Anchored component of postsynaptic membrane,0.0
2955,Sperm glycocalyx,0.0
168,Annulate lamellae,0.0
2920,SMN-Sm protein complex,0.0
169,Annuli extracellular matrix,0.0
2867,serine-type peptidase complex,0.0
2864,serine-pyruvate aminotransferase complex,0.0
194,Apical pole of neuron,0.0
2862,Serine C-palmitoyltransferase complex,0.0
2861,SeqA-DNA complex,0.0
2859,Septin filament array,0.0
195,Apical proximal dendrite,0.0
196,Apical recycling endosome,0.0
2856,Septin collar,0.0
2855,Septin cap,0.0
2854,Septin band,0.0
2853,Septate junction,0.0
2852,Septal periplasm,0.0
2851,separase-securin complex,0.0
2849,senescence-associated vacuole,0.0
2847,Semaphorin receptor complex,0.0
197,Apical tubulobulbar complex,0.0
198,Apicolateral plasma membrane,0.0
2844,Secretory IgA immunoglobulin complex,0.0
2842,Secretory granule lumen,0.0
199,Apicomedial cortex,0.0
2840,Secretory dimeric IgA immunoglobulin complex,0.0
2839,Secondary plasmodesma,0.0
2837,Secondary cell wall cellulose synthase complex,0.0
2835,Sec62/Sec63 complex,0.0
2833,Sculpture element,0.0
2865,serine-tRNA ligase complex,0.0
2871,serotonin-activated cation-selective channel complex,0.0
170,ANPR-A receptor complex,0.0
190,Apical lamina of hyaline layer,0.0
171,Anterior cell cortex,0.0
172,Anthranilate synthase complex,0.0
173,Antipodal cell nucleus,0.0
175,AnxA2-p11 complex,0.0
2908,Slit diaphragm,0.0
2907,Slime layer,0.0
2904,SL snRNP,0.0
178,AP-3 adaptor complex,0.0
179,AP-4 adaptor complex,0.0
180,AP-5 adaptor complex,0.0
182,APC-tubulin-IQGAP1 complex,0.0
2894,Simple sieve plate,0.0
2893,Silver ion transmembrane transporter complex,0.0
184,Apical cortex,0.0
2891,"Signal recognition particle, chloroplast targeting",0.0
2887,Sieve plate,0.0
2886,Sieve area,0.0
2884,Sid2-Mob1 complex,0.0
187,Apical distal dendrite,0.0
2881,short-chain collagen trimer,0.0
2879,sheet-forming collagen trimer,0.0
2878,Shc-Grb2-Sos complex,0.0
2877,Shc-EGFR complex,0.0
2876,Sexual spore wall,0.0
2874,Sex chromatin,0.0
208,Arciform density,0.0
2158,Nuclear cohesin complex,0.0
411,CD95 death-inducing signaling complex,0.0
1391,HICS complex,0.0
809,Dendrite membrane,0.0
1430,Hyphal septin ring,0.0
1428,Hydroxyisourate hydrolase complex,0.0
1426,Hydrogenosomal membrane,0.0
1425,Hyaluranon cable,0.0
1424,Hyaline layer,0.0
1423,Hyaline inclusion,0.0
1421,HU-DNA complex,0.0
1420,HSP90-CDC37 chaperone complex,0.0
1418,Hrd1p ubiquitin ligase ERAD-L complex,0.0
1417,Hrd1p ubiquitin ligase complex,0.0
1416,host-symbiont bicellular tight junction,0.0
1413,horsetail-astral microtubule array,0.0
1410,Homodimeric serine palmitoyltransferase complex,0.0
813,Dendritic cell dendrite,0.0
1408,Holliday junction helicase complex,0.0
814,Dendritic filopodium,0.0
815,Dendritic growth cone,0.0
816,Dendritic knob,0.0
1402,Histone H3-containing nucleosome,0.0
821,Dendritic spine cytoplasm,0.0
1399,histamine-gated chloride channel complex,0.0
822,Dendritic spine head,0.0
1397,Hippocampal mossy fiber to CA3 synapse,0.0
1396,Hippocampal mossy fiber expansion,0.0
1395,Hippocampal mossy fiber,0.0
1394,Hinge region between urothelial plaques of apical plasma membrane,0.0
1432,Hypolemmal cisterna,0.0
808,Dendrite cytoplasm,0.0
1435,I-kappaB/NF-kappaB complex,0.0
1452,IgY immunoglobulin complex,0.0
1473,Inner dense plaque of desmosome,0.0
1472,Inner acrosomal membrane,0.0
1470,Inhibitory neuromuscular junction,0.0
1469,inhibin-betaglycan-ActRII complex,0.0
1466,Inhibin A complex,0.0
800,Decaprenyl diphosphate synthase complex,0.0
1463,inaD signaling complex,0.0
1462,Inactive sex chromosome,0.0
802,Deep fiber,0.0
1457,imidazoleglycerol-phosphate synthase complex,0.0
1456,IKKalpha-IKKalpha complex,0.0
1453,IgZ immunoglobulin complex,0.0
1451,IgW immunoglobulin complex,0.0
1436,I(KACh) inward rectifier potassium channel complex,0.0
1450,"IgM immunoglobulin complex, circulating",0.0
803,Dehydrodolichyl diphosphate synthase complex,0.0
1447,"IgG immunoglobulin complex, circulating",0.0
1445,IgG B cell receptor complex,0.0
804,Delta DNA polymerase complex,0.0
1443,IgE B cell receptor complex,0.0
1442,"IgD immunoglobulin complex, GPI-anchored",0.0
1441,IgD immunoglobulin complex,0.0
1440,IgD B cell receptor complex,0.0
1439,"IgA immunoglobulin complex, circulating",0.0
806,Dendriole,0.0
1437,IgA B cell receptor complex,0.0
1392,high-affinity iron permease complex,0.0
1390,HFE-transferrin receptor complex,0.0
1632,Intrinsic component of synaptic membrane,0.0
1388,Heterotetrameric decaprenyl diphosphate synthase complex,0.0
1345,GroEL-GroES complex,0.0
1343,Grb2-SHP-2 complex,0.0
1342,Grb2-Shc complex,0.0
1341,Grb2-EGFR complex,0.0
1339,Granulocyte macrophage colony-stimulating factor receptor complex,0.0
1338,Granular vesicle,0.0
839,DiaA complex,0.0
1336,GPI-anchor transamidase complex,0.0
1334,Golgi-associated vesicle lumen,0.0
842,Dimeric IgA immunoglobulin complex,0.0
843,Dimethyl sulfoxide reductase complex,0.0
1331,Golgi trans cisterna membrane,0.0
846,Dinoflagellate hypocone,0.0
1329,Golgi to plasma membrane transport vesicle,0.0
847,Dinoflagellate peduncle,0.0
1326,Golgi medial cisterna membrane,0.0
1325,Golgi medial cisterna,0.0
